charge,anlage,area,product,recipe,start,ende,diff,diffm
7436144_7436149,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-03 19:17:43.884000+00:00,2021-02-03 19:33:21.741000+00:00,0 days 00:15:37.857000,15.63095
7436220_7436224,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2021-02-03 18:52:04.682000+00:00,2021-02-03 19:19:31.758000+00:00,0 days 00:27:27.076000,27.451266666666665
7436264_7436276,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-03 18:51:25.552000+00:00,2021-02-03 19:16:54.460000+00:00,0 days 00:25:28.908000,25.4818
7436397_7436401,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-03 19:41:04.484000+00:00,2021-02-03 20:06:19.698000+00:00,0 days 00:25:15.214000,25.253566666666668
7436442_7436446,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2021-02-03 20:11:37.970000+00:00,2021-02-03 20:48:32.641000+00:00,0 days 00:36:54.671000,36.91118333333333
7436546_7436554,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-03 21:40:35.817000+00:00,2021-02-03 22:50:04.585000+00:00,0 days 01:09:28.768000,69.47946666666667
7436557_7436563,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2021-02-04 00:27:03.158000+00:00,2021-02-04 01:34:56.036000+00:00,0 days 01:07:52.878000,67.8813
7436583_7436589,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2021-02-03 21:27:28.849000+00:00,2021-02-03 21:44:57.271000+00:00,0 days 00:17:28.422000,17.4737
7436901_7436905,Abfuellbeh_2_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_2,SIP,RP06_SIP_BEHAELTER,2021-02-03 22:50:56.334000+00:00,2021-02-04 00:25:26.627000+00:00,0 days 01:34:30.293000,94.50488333333334
7437189_7437197,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2021-02-04 01:35:52.876000+00:00,2021-02-04 02:04:47.067000+00:00,0 days 00:28:54.191000,28.90318333333333
7437206_7437214,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-04 03:38:12.048000+00:00,2021-02-04 04:30:01.450000+00:00,0 days 00:51:49.402000,51.823366666666665
7437215_7437220,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-04 01:47:15.883000+00:00,2021-02-04 03:38:09.506000+00:00,0 days 01:50:53.623000,110.89371666666666
7437219_7437224,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-04 03:38:19.644000+00:00,2021-02-04 03:53:56.977000+00:00,0 days 00:15:37.333000,15.622216666666668
7437282_7437286,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-04 04:31:06.077000+00:00,2021-02-04 04:55:35.269000+00:00,0 days 00:24:29.192000,24.48653333333333
7437324_7437328,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-04 04:00:09.596000+00:00,2021-02-04 04:25:30.047000+00:00,0 days 00:25:20.451000,25.34085
7437382_7437392,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-04 04:29:32.713000+00:00,2021-02-04 05:43:50.504000+00:00,0 days 01:14:17.791000,74.29651666666666
7437399_7437413,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2021-02-04 06:09:26.464000+00:00,2021-02-04 07:16:08.949000+00:00,0 days 01:06:42.485000,66.70808333333333
7437425_7437444,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2021-02-04 04:04:17.484000+00:00,2021-02-04 04:21:47.410000+00:00,0 days 00:17:29.926000,17.49876666666667
7438002_7438006,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2021-02-04 07:40:40.752000+00:00,2021-02-04 08:08:07.076000+00:00,0 days 00:27:26.324000,27.43873333333333
7438036_7438044,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-04 08:38:15.879000+00:00,2021-02-04 09:39:26.847000+00:00,0 days 01:01:10.968000,61.1828
7438037_7438045,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-04 07:40:33.039000+00:00,2021-02-04 08:10:20.087000+00:00,0 days 00:29:47.048000,29.784133333333333
7438046_7438050,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-04 08:38:10.265000+00:00,2021-02-04 08:53:48.989000+00:00,0 days 00:15:38.724000,15.6454
7438122_7438126,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-04 08:13:35.597000+00:00,2021-02-04 08:37:35.415000+00:00,0 days 00:23:59.818000,23.996966666666665
7438163_7438167,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-04 08:54:25.427000+00:00,2021-02-04 09:19:40.219000+00:00,0 days 00:25:14.792000,25.24653333333333
7438347_7438356,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-04 10:56:15.882000+00:00,2021-02-04 12:06:05.289000+00:00,0 days 01:09:49.407000,69.82345
7438360_7438368,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2021-02-04 12:25:11.055000+00:00,2021-02-04 13:40:24.365000+00:00,0 days 01:15:13.310000,75.22183333333334
7438386_7438390,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2021-02-04 10:55:38.939000+00:00,2021-02-04 11:13:03.851000+00:00,0 days 00:17:24.912000,17.4152
7438570_7438581,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2021-02-04 11:13:14.567000+00:00,2021-02-04 11:59:39.191000+00:00,0 days 00:46:24.624000,46.4104
7439287_7439291,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2021-02-04 14:18:48.462000+00:00,2021-02-04 14:47:48.875000+00:00,0 days 00:29:00.413000,29.00688333333333
7439441_7439451,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-04 15:48:46.516000+00:00,2021-02-04 16:40:18.529000+00:00,0 days 00:51:32.013000,51.53355
7439442_7439453,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-04 14:16:59.026000+00:00,2021-02-04 15:09:01.849000+00:00,0 days 00:52:02.823000,52.04705
7439450_7439456,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-04 15:44:25.185000+00:00,2021-02-04 16:00:03.199000+00:00,0 days 00:15:38.014000,15.633566666666669
7439513_7439518,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-04 15:09:46.366000+00:00,2021-02-04 15:33:46.818000+00:00,0 days 00:24:00.452000,24.00753333333333
7439547_7439551,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-04 16:00:45.254000+00:00,2021-02-04 16:26:19.346000+00:00,0 days 00:25:34.092000,25.5682
7439848_7439859,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-04 18:11:25.007000+00:00,2021-02-04 19:25:21.724000+00:00,0 days 01:13:56.717000,73.94528333333334
7439868_7439873,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2021-02-04 19:45:43.056000+00:00,2021-02-04 20:52:37.211000+00:00,0 days 01:06:54.155000,66.90258333333334
7439888_7439896,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2021-02-04 18:11:38.294000+00:00,2021-02-04 18:29:02.685000+00:00,0 days 00:17:24.391000,17.40651666666667
7440390_7440395,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2021-02-04 21:06:16.648000+00:00,2021-02-04 21:33:32.460000+00:00,0 days 00:27:15.812000,27.26353333333333
7440436_7440440,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-05 08:37:07.647000+00:00,2021-02-05 09:28:46.356000+00:00,0 days 00:51:38.709000,51.64515
7440445_7440449,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-04 21:29:02.626000+00:00,2021-02-04 21:52:22.434000+00:00,0 days 00:23:19.808000,23.330133333333333
7440450_7440454,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-05 08:36:53.568000+00:00,2021-02-05 08:52:30.793000+00:00,0 days 00:15:37.225000,15.620416666666667
7440494_7440498,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-05 07:44:37.917000+00:00,2021-02-05 08:07:58.496000+00:00,0 days 00:23:20.579000,23.342983333333333
7440610_7440617,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-08 06:59:19.122000+00:00,2021-02-08 08:10:04.363000+00:00,0 days 01:10:45.241000,70.75401666666667
7440619_7440628,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2021-02-08 10:45:06.898000+00:00,2021-02-08 11:55:48.654000+00:00,0 days 01:10:41.756000,70.69593333333333
7440642_7440648,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2021-02-05 00:47:38.423000+00:00,2021-02-05 01:05:01.781000+00:00,0 days 00:17:23.358000,17.3893
7441528_7441532,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-05 08:10:20.542000+00:00,2021-02-05 08:34:24.404000+00:00,0 days 00:24:03.862000,24.06436666666667
7441578_7441582,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-05 08:58:03.162000+00:00,2021-02-05 09:23:50.136000+00:00,0 days 00:25:46.974000,25.7829
7441655_7441659,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2021-02-05 09:29:21.676000+00:00,2021-02-05 11:16:44.059000+00:00,0 days 01:47:22.383000,107.37305
7441787_7441796,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-08 05:18:11.358000+00:00,2021-02-08 06:31:59.383000+00:00,0 days 01:13:48.025000,73.80041666666666
7441797_7441806,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2021-02-08 08:09:09.398000+00:00,2021-02-08 09:15:41.561000+00:00,0 days 01:06:32.163000,66.53605
7441828_7441832,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2021-02-08 05:47:00.196000+00:00,2021-02-08 06:04:27.422000+00:00,0 days 00:17:27.226000,17.453766666666667
7442042_7442046,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2021-02-05 12:16:48.827000+00:00,2021-02-05 12:40:07.744000+00:00,0 days 00:23:18.917000,23.315283333333333
7443475_7443479,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-08 05:14:43.151000+00:00,2021-02-08 05:38:04.356000+00:00,0 days 00:23:21.205000,23.353416666666668
7443480_7443484,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-08 08:21:09.918000+00:00,2021-02-08 08:36:47.612000+00:00,0 days 00:15:37.694000,15.628233333333334
7443485_7443489,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-08 05:45:52.182000+00:00,2021-02-08 06:09:58.409000+00:00,0 days 00:24:06.227000,24.10378333333333
7443511_7443515,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-08 06:12:45.718000+00:00,2021-02-08 07:05:00.743000+00:00,0 days 00:52:15.025000,52.250416666666666
7443516_7443520,Ventilknoten_Abf_#_SIP_#_RP36_SIP_ABF_KNT,Ventilknoten_Abf,SIP,RP36_SIP_ABF_KNT,2021-02-08 06:10:06.623000+00:00,2021-02-08 06:35:40.877000+00:00,0 days 00:25:34.254000,25.5709
7443633_7443637,Abfuellbeh_1_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_1,SIP,RP06_SIP_BEHAELTER,2021-02-08 06:32:28.537000+00:00,2021-02-08 08:03:46.758000+00:00,0 days 01:31:18.221000,91.30368333333334
7443663_7443667,Loesebehaelter_#_SIP_#_RP06_SIP_BEHAELTER,Loesebehaelter,SIP,RP06_SIP_BEHAELTER,2021-02-08 07:05:43.893000+00:00,2021-02-08 07:46:19.700000+00:00,0 days 00:40:35.807000,40.596783333333335
7443697_7443701,Abfuellbeh_2_#_SIP_#_RP06_SIP_BEHAELTER,Abfuellbeh_2,SIP,RP06_SIP_BEHAELTER,2021-02-08 09:05:29.580000+00:00,2021-02-08 10:26:58.082000+00:00,0 days 01:21:28.502000,81.47503333333333
7443743_7443747,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-08 08:37:29.534000+00:00,2021-02-08 09:02:58.277000+00:00,0 days 00:25:28.743000,25.47905
7443900_7443904,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2021-02-08 09:17:52.368000+00:00,2021-02-08 09:52:04.717000+00:00,0 days 00:34:12.349000,34.205816666666664
7443999_7444007,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-08 11:45:24.117000+00:00,2021-02-08 12:37:05.408000+00:00,0 days 00:51:41.291000,51.688183333333335
7444008_7444017,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-08 10:39:45.487000+00:00,2021-02-08 11:05:06.231000+00:00,0 days 00:25:20.744000,25.34573333333333
7444009_7444016,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-08 11:37:11.138000+00:00,2021-02-08 11:52:47.673000+00:00,0 days 00:15:36.535000,15.608916666666667
7444066_7444070,Ventilknoten_Abf_#_CIP_PLS_A_#_RP23_CIP_FUELLER,Ventilknoten_Abf,CIP_PLS_A,RP23_CIP_FUELLER,2021-02-08 10:51:50.524000+00:00,2021-02-08 12:26:55.212000+00:00,0 days 01:35:04.688000,95.07813333333333
7444103_7444107,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-08 11:06:09.945000+00:00,2021-02-08 11:30:11.992000+00:00,0 days 00:24:02.047000,24.034116666666662
7444126_7444130,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-08 11:54:36.416000+00:00,2021-02-08 12:19:27.022000+00:00,0 days 00:24:50.606000,24.843433333333333
7444135_7444140,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2021-02-08 11:58:35.820000+00:00,2021-02-08 12:34:23.205000+00:00,0 days 00:35:47.385000,35.78975
7444953_7444961,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-08 17:11:34.167000+00:00,2021-02-08 18:11:14.129000+00:00,0 days 00:59:39.962000,59.66603333333333
7444962_7444967,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-08 16:05:27.520000+00:00,2021-02-08 16:28:48.750000+00:00,0 days 00:23:21.230000,23.35383333333333
7444966_7444971,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-08 17:11:24.227000+00:00,2021-02-08 17:35:58.565000+00:00,0 days 00:24:34.338000,24.5723
7445004_7445011,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-08 16:29:35.043000+00:00,2021-02-08 16:53:39.867000+00:00,0 days 00:24:04.824000,24.0804
7445162_7445167,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-08 17:39:41.049000+00:00,2021-02-08 18:05:14.902000+00:00,0 days 00:25:33.853000,25.564216666666667
7445373_7445383,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-08 19:31:46.066000+00:00,2021-02-08 20:46:24.564000+00:00,0 days 01:14:38.498000,74.64163333333333
7445388_7445396,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2021-02-08 20:46:44.046000+00:00,2021-02-08 21:53:21.769000+00:00,0 days 01:06:37.723000,66.62871666666666
7445414_7445418,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2021-02-08 19:32:00.088000+00:00,2021-02-08 19:49:24.688000+00:00,0 days 00:17:24.600000,17.41
7445939_7445943,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2021-02-08 21:57:44.639000+00:00,2021-02-08 22:25:09.220000+00:00,0 days 00:27:24.581000,27.409683333333334
7446030_7446036,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-08 23:52:25.237000+00:00,2021-02-09 00:44:22.442000+00:00,0 days 00:51:57.205000,51.95341666666667
7446039_7446047,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-08 22:36:50.637000+00:00,2021-02-08 23:19:39.290000+00:00,0 days 00:42:48.653000,42.81088333333334
7446046_7446051,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-08 23:52:34.815000+00:00,2021-02-09 00:08:12.188000+00:00,0 days 00:15:37.373000,15.622883333333334
7446150_7446154,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-08 23:21:17.760000+00:00,2021-02-08 23:45:24.123000+00:00,0 days 00:24:06.363000,24.10605
7446211_7446218,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-09 01:17:51.815000+00:00,2021-02-09 01:43:11.563000+00:00,0 days 00:25:19.748000,25.32913333333333
7446405_7446410,Abfuellbeh_2_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_2,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-09 02:21:46.270000+00:00,2021-02-09 03:34:47.613000+00:00,0 days 01:13:01.343000,73.02238333333334
7446416_7446428,Keimfiltration_2_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_2,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2021-02-09 04:17:00.765000+00:00,2021-02-09 05:37:52.650000+00:00,0 days 01:20:51.885000,80.86475
7446444_7446448,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2021-02-09 02:21:29.193000+00:00,2021-02-09 02:38:53.705000+00:00,0 days 00:17:24.512000,17.408533333333335
7446938_7446946,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-09 06:53:04.832000+00:00,2021-02-09 07:47:59.384000+00:00,0 days 00:54:54.552000,54.9092
7446947_7446955,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-09 05:29:52.884000+00:00,2021-02-09 06:15:51.600000+00:00,0 days 00:45:58.716000,45.9786
7446956_7446960,Ansatz_Transfer_#_CIP_PLS_A_#_RP05_CIP_TRANSFER,Ansatz_Transfer,CIP_PLS_A,RP05_CIP_TRANSFER,2021-02-09 06:42:33.382000+00:00,2021-02-09 07:13:19.818000+00:00,0 days 00:30:46.436000,30.77393333333333
7446988_7446992,Keimfiltration_2_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_2,SIP,RP07_SIP_TRANS_FLT,2021-02-09 05:38:25.236000+00:00,2021-02-09 06:10:11.606000+00:00,0 days 00:31:46.370000,31.77283333333333
7447036_7447040,Partikelfiltration_#_SIP_#_RP07_SIP_TRANS_FLT,Partikelfiltration,SIP,RP07_SIP_TRANS_FLT,2021-02-09 06:16:22.770000+00:00,2021-02-09 06:40:21.666000+00:00,0 days 00:23:58.896000,23.9816
7447170_7447174,Ansatz_Transfer_#_SIP_#_RP08_SIP_TRANSFER,Ansatz_Transfer,SIP,RP08_SIP_TRANSFER,2021-02-09 08:11:11.904000+00:00,2021-02-09 08:36:30.748000+00:00,0 days 00:25:18.844000,25.314066666666665
7448127_7448133,Abfuellbeh_1_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Abfuellbeh_1,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-09 13:22:20.043000+00:00,2021-02-09 14:39:18.474000+00:00,0 days 01:16:58.431000,76.97385
7448140_7448145,Keimfiltration_1_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112021AB,Keimfiltration_1,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112021AB,2021-02-09 14:41:21.890000+00:00,2021-02-09 15:51:36.689000+00:00,0 days 01:10:14.799000,70.24665
7448164_7448172,Ventilknoten_Abf_#_CIP_PLS_A_#_RP35_CIP_ABF_KNT,Ventilknoten_Abf,CIP_PLS_A,RP35_CIP_ABF_KNT,2021-02-09 13:23:05.651000+00:00,2021-02-09 13:40:30.149000+00:00,0 days 00:17:24.498000,17.4083
7448767_7448773,Keimfiltration_1_#_SIP_#_RP07_SIP_TRANS_FLT,Keimfiltration_1,SIP,RP07_SIP_TRANS_FLT,2021-02-09 17:08:33.696000+00:00,2021-02-09 17:36:29.327000+00:00,0 days 00:27:55.631000,27.92718333333333
7448813_7448823,Loesebehaelter_#_CIP_PLS_A_#_RP03_CIP_BEHAELTER,Loesebehaelter,CIP_PLS_A,RP03_CIP_BEHAELTER,2021-02-09 17:59:01.717000+00:00,2021-02-09 18:51:06.977000+00:00,0 days 00:52:05.260000,52.08766666666666
7448814_7448824,Partikelfiltration_#_CIP_PLS_A_#_RP04_CIP_TRANS_FLT_U112011A,Partikelfiltration,CIP_PLS_A,RP04_CIP_TRANS_FLT_U112011A,2021-02-09 17:07:43.104000+00:00,2021-02-09 17:31:03.099000+00:00,0 days 00:23:19.995000,23.33325
